,Date,Price,Open,High,Low,Vol,Fluctuations,RSI,SMA_5,SMA_20,EMA,MACD,signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC,sent_index
1141,2020-07-16,26734.71,26746.57,26879.16,26590.01,288040000,-0.50%,55.85764120137169,26343.19400000003,25983.182000000023,26263.655998255632,243.55669175327785,182.09677227684182,74.12269636284951,78.72322576751368,72.66347403944435,61.17505250062351,-15.462552968623607,839.6899999999987,3.350891713789128,-1.0
1142,2020-07-17,26671.95,26774.62,26808.43,26619.88,300520000,-0.23%,55.975486013414134,26560.048000000028,26021.09050000002,26356.558544027335,270.2391406924544,199.72524595996433,66.26863463263574,80.13044366516179,81.93641318804994,74.14748626673816,-15.021998106492227,548.1299999999974,3.2316296177772985,-1.0
1143,2020-07-20,26680.87,26660.29,26765.02,26504.2,312070000,0.03%,55.35240854121904,26647.092000000026,26043.45000000002,26411.782445113273,278.944203072806,215.56903738253266,49.32618477569388,63.23917192372642,70.5318467645573,75.043911330684,-25.751320331539496,-176.5099999999984,2.5550390674286216,-0.5
1144,2020-07-21,26840.4,26833.14,27025.38,26766.22,367240000,0.60%,56.11638332853806,26804.886000000028,26091.85300000002,26488.392909638133,296.37416131299324,231.73006216862478,37.89418184230069,51.163000416876805,64.08205912857055,72.18343969372607,-15.388740292799023,-399.7900000000009,2.5260956265873435,-0.08333333333333337
1145,2020-07-22,27005.84,26824.56,27035.24,26794.19,410820000,0.62%,56.0671192466024,26767.83600000003,26125.11150000002,26549.514198794837,305.9681837369244,246.57768648228472,92.62087243047938,59.947079682824686,60.04646505113618,64.88679031475482,-15.94306831543719,-622.8099999999977,3.3699344047759316,0.3333333333333333
1146,2020-07-23,26652.33,26955.97,26973.85,26560.04,426560000,-1.31%,56.66981160117547,26809.716000000026,26173.262000000017,26623.41525355941,320.48090006636266,261.3583291991003,100.0,76.83835142426005,67.80013478416326,63.97621965462347,-7.453063017663574,-295.91999999999825,3.2996843830140232,-0.1428571428571428
1147,2020-07-24,26469.89,26533.41,26625.7,26402.86,497970000,-0.68%,54.19660003719632,26761.474000000027,26231.67150000002,26607.050662003156,294.4905678450814,267.9847769282965,0.0,64.20695747682649,55.34794204963999,61.064847294979955,-34.753395097621215,250.90000000000146,3.2816213091686253,1.0
1148,2020-07-27,26584.77,26447.67,26625.46,26426.92,400930000,0.43%,53.70462895922324,26718.950000000023,26271.970500000018,26578.072359820762,263.93209595837834,267.1742407343129,0.0,33.333333333333364,37.60094993357081,53.58300892245816,-40.292798904265496,788.25,0.8488061233010935,0.3333333333333333
1149,2020-07-28,26379.28,26529.45,26556.84,26361.71,362400000,-0.77%,54.115607738171576,26658.21200000002,26340.82050000002,26569.231930762442,243.50626076556728,262.44064474056376,14.114380048920658,4.704793349640248,17.54492310481063,36.831271696007285,-35.0092388003773,1259.0600000000013,1.86329608507394,-0.2
1150,2020-07-29,26539.57,26388.44,26602.45,26375.39,347580000,0.61%,53.27206436470935,26570.988000000023,26384.62100000002,26536.360670623817,213.47945244338553,252.6484062811281,0.0,4.704793349640248,12.119061522958098,22.421644853779984,-47.62698506796497,61.7599999999984,-2.3005345094985974,0.0
1151,2020-07-30,26313.65,26367.42,26374.93,25992.28,358290000,-0.85%,53.14431822833697,26453.278000000028,26409.023000000023,26505.64418505585,185.84455187821732,239.28763540054595,0.0,4.704793349640248,29.498594130853828,19.720859586207656,-65.23423381678343,36.89999999999782,-1.4175649438413984,1.0
1152,2020-07-31,26428.32,26409.33,26440.02,26013.59,491370000,0.44%,53.37492708219634,26428.46200000002,26432.667000000023,26488.132515045698,165.41863773880686,224.51383586819813,26.545719809786405,8.84857326992883,43.15237393821942,28.256676530677254,-61.35026180436478,392.880000000001,-1.364314414172818,0.3333333333333333
1153,2020-08-03,26664.4,26542.32,26707.26,26534.38,439380000,0.89%,54.11623282618913,26447.39200000002,26459.97900000002,26497.984785037388,158.1392048633279,211.23890966722408,100.0,42.18190660326216,67.34043230069533,46.66380012325633,-49.025531717714706,329.22000000000116,-0.4424933112130436,-0.3333333333333333
1154,2020-08-04,26828.47,26664.61,26832.72,26597.82,355460000,0.62%,54.799849951263646,26474.42400000002,26484.60900000002,26528.280278666953,160.38911694250055,201.06895112227937,100.0,75.51523993659549,74.26471735188828,61.585841196934474,-35.53635805783539,799.5299999999988,-0.6280666370018562,1.0
1155,2020-08-05,27201.52,26924.78,27221.67,26924.78,369980000,1.39%,56.2349136690261,26581.69200000002,26533.34500000002,26600.371137091144,181.07837436131013,197.07083577008552,100.0,100.00000000000001,77.59294355670535,73.06603106976313,-24.149374893239703,765.3899999999994,0.3736128383839299,-1.0
1156,2020-08-06,27386.98,27170.82,27394.1,27145.25,323720000,0.68%,57.55331267917426,26742.37200000002,26587.14000000002,26704.089112165482,214.85145781637402,200.62696017934323,100.0,100.00000000000001,79.89142484483038,77.24969525114147,-15.927865203806402,1177.8600000000006,0.7970405071678011,-0.5
1157,2020-08-07,27433.48,27321.68,27456.24,27223.55,324930000,0.17%,58.34916849914818,26924.842000000022,26668.706500000022,26816.378364499033,250.89781712941476,210.68113156935755,100.0,100.00000000000001,81.69343857475934,79.72593565876515,-9.19150796469856,1956.4599999999991,2.970858250032693,0.0
1158,2020-08-10,27791.44,27488.21,27803.86,27488.21,362500000,1.30%,59.222251382761314,27114.02000000002,26731.863500000025,26938.529570953753,289.5644767948543,226.4578006144569,100.0,100.00000000000001,81.01908617523769,80.86798319827595,-17.42401660429024,1846.5200000000004,3.934335236336506,0.2
1159,2020-08-11,27686.91,27961.64,28154.88,27624.51,430090000,-0.38%,61.59013898292708,27373.426000000018,26827.737000000023,27124.549648962162,354.32548391968885,252.0313372755033,100.0,100.00000000000001,81.17389983134706,81.29547486044817,-8.935540553038075,2809.1899999999987,5.398491110822112,0.0
1160,2020-08-12,27976.84,27860.24,28043.89,27843.32,342070000,1.05%,60.807786489718026,27560.51800000002,26870.258500000025,27258.31153096904,392.93737857396263,280.21254553519515,72.70585748965783,90.90195249655262,76.31176932090762,79.50158510916425,-13.624341070933095,2347.8100000000013,5.577442243649133,-0.5
1161,2020-08-13,27896.72,27922.51,27986.1,27789.78,364410000,-0.29%,61.12152273959727,27710.856000000018,26929.055500000024,27379.07488897467,423.6783515529605,308.9057067387482,74.70783934467829,82.47123227811205,76.71913340598316,78.06826751941274,-10.744936650328418,2043.1299999999974,5.8977708095824255,1.0
1162,2020-08-14,27931.02,27828.93,27977.81,27759.39,276730000,0.12%,60.370219783571144,27812.30600000002,26981.771000000026,27460.86672734291,435.4698448948802,334.21853436997463,16.101665530588544,54.50512078830824,65.65814553557095,72.8963494208207,-15.07213539258302,1892.4799999999996,5.375373021579866,0.0
1163,2020-08-17,27844.91,27970.05,27999.81,27816.4,291990000,-0.31%,61.11584802294774,27908.674000000017,27047.259000000027,27553.445504189654,451.00301096168187,357.5754296883161,40.358428772156635,43.72264454914117,63.76938281501708,68.7155539188572,-8.546656801997667,1973.9699999999975,5.379070103894468,0.0
1164,2020-08-18,27778.07,27853.48,27891.12,27668.79,277120000,-0.24%,60.1487975992216,27887.042000000016,27098.276000000023,27607.997230700625,448.73420362414254,375.8071844754814,0.0,18.82003143424841,55.165341646173545,61.530956665587325,-13.936927772126197,1681.4700000000012,4.458606370016294,0.5
1165,2020-08-19,27692.88,27811.26,27920.42,27647.67,312950000,-0.31%,59.79430287712157,27877.246000000014,27147.611000000023,27644.954097845966,438.4748907115536,388.3407257226958,0.0,13.452809590718894,53.61474516504439,57.5164898754118,-16.047335951692787,1861.199999999997,3.2924317301757045,0.0
1166,2020-08-20,27739.73,27622.68,27781.46,27526.25,306050000,0.17%,58.20913725454191,27817.280000000017,27180.946500000027,27640.904261873973,410.39668383460594,392.75191734507786,0.0,1.6579330501069005e-14,38.68542523123401,49.15517068081744,-32.841715519901314,1527.760000000002,1.6630340931926169,1.0
1167,2020-08-21,27930.33,27758.13,27959.48,27686.78,374340000,0.69%,59.01643038196137,27803.120000000017,27242.182500000024,27662.218032442343,394.52633162235725,393.1068002005337,23.847092864847802,7.949030954949284,38.594674422299256,43.63161493952601,-25.480713652653055,2067.7800000000025,1.5974493515772181,0.5
1168,2020-08-24,28308.46,28077.58,28314.94,28041.75,385440000,1.35%,60.86104758869892,27824.62600000002,27323.678000000025,27737.7383901801,403.07945930082496,395.10133202059194,100.0,41.282364288282615,46.41086449146053,41.23032138166473,-17.07429360649112,1852.510000000002,2.144082863162078,1.0
1169,2020-08-25,28248.44,28347.42,28400.74,28094.57,341130000,-0.21%,62.34212899315171,27923.41400000002,27414.576500000025,27848.589591965538,426.7128276038893,401.4236311372514,100.0,74.61569762161595,70.92418044448986,51.976573119416685,-4.246947406988768,2303.25,1.3796758702279144,-0.3333333333333333
1170,2020-08-26,28331.92,28257.88,28353.8,28153.91,328800000,0.30%,61.54269927040906,28012.73800000002,27508.048500000023,27923.006029789987,433.2233830823134,407.7835815262638,75.70877006075376,91.9029233535846,82.49029272846154,66.60844588813745,-12.13567903227179,1248.0699999999997,1.4272669582171549,-0.3333333333333333
1171,2020-08-27,28492.27,28384.07,28634.22,28363.93,405090000,0.57%,62.24847109042708,28165.01600000002,27608.881000000023,28006.835842555443,443.4536657724493,414.9175983755009,89.2113859114947,88.30671865741617,83.72120853684044,79.04522723659743,-21.827907260844235,1637.5,1.6530032579449294,1.0
1172,2020-08-28,28653.87,28601.29,28733.35,28487.98,373800000,0.57%,63.443153226453894,28333.648000000023,27718.47900000003,28114.918416636272,463.74333265762834,424.6827452319264,100.0,88.30671865741617,79.38868040553598,81.86672722361278,-10.940270068759657,1826.670000000002,2.7753851836919363,-0.5
1173,2020-08-31,28430.05,28643.66,28643.66,28363.55,519820000,-0.78%,63.67510839987439,28446.86400000002,27823.54600000003,28211.05324997513,477.7349140331098,435.29317899216306,100.00000000000001,96.40379530383159,80.15386410218628,81.08791768152103,-7.430204622649225,1983.369999999999,2.4083260487557157,-1.0
1174,2020-09-01,28645.66,28439.61,28659.26,28290.72,428660000,0.76%,61.723959103622185,28465.302000000018,27912.29600000003,28252.609022706925,466.9752138112417,441.62958595597877,0.0,66.66666666666669,72.05684878589709,77.19979776453992,-24.334355065860187,1606.4700000000012,2.1043331030808465,-1.0
1175,2020-09-02,29100.5,28736.79,29162.88,28713.53,542540000,1.59%,63.41305085641411,28561.08400000002,28002.89650000003,28340.6419276693,476.93026105836907,448.68972097645684,63.515015379111965,54.50500512637067,62.13694363480537,71.44921884096304,-26.034595479735792,1912.2299999999996,3.327896686450038,1.0
1176,2020-09-03,28292.73,29090.7,29199.35,28074.76,658290000,-2.78%,65.2995551025183,28702.41000000002,28098.89050000003,28477.01612263852,507.5268335618639,460.45714349353824,100.0,54.50500512637067,63.59678664933915,65.93019302334734,-6.493933417010216,2134.7299999999996,5.314545873173793,0.4285714285714285
1177,2020-09-04,28133.31,28341.05,28539.75,27664.68,700490000,-0.56%,58.67065471475592,28650.362000000016,28149.859000000033,28452.295009431517,465.9135859955204,461.5484319939347,0.0,54.50500512637067,61.85226677813757,62.5286656874275,-51.299982069212845,1807.6399999999994,2.099997370139839,0.3333333333333333
1178,2020-09-08,27500.89,27925.23,27925.23,27464.9,587160000,-2.25%,55.441166419066704,28506.676000000018,28171.710000000032,28356.465007716695,394.8302315091205,448.20479189697187,0.0,33.33333333333335,53.65059005336298,59.699881160280036,-73.45959814350377,1477.5600000000013,-0.5426037429151709,-1.0
1179,2020-09-09,27940.47,27711.71,28206.21,27704.54,467060000,1.60%,53.8661497377679,28361.09600000002,28159.21350000003,28239.236824495478,317.6057203700984,422.0849775915972,0.0,1.8947806286936004e-14,28.28098002841399,47.927945619971645,-85.77012885929268,1182.2599999999984,-2.2425674011955943,1.0
1180,2020-09-10,27534.58,28022.51,28174.78,27447.08,447590000,-1.45%,55.7586956659296,28218.24000000002,28167.32700000003,28199.83194731448,278.27590998630694,393.3231640705391,17.31711482114751,5.772371607049188,24.536463418843283,35.48934450020689,-67.16088274067366,1634.0699999999997,-0.8329358041013757,-1.0
1181,2020-09-11,27665.64,27613.86,27828.82,27448.15,437530000,0.48%,52.81188556687396,27922.87200000002,28151.89450000003,28093.2915932573,211.69186014161096,356.9969032847535,0.0,5.772371607049188,20.777505729105354,24.531649725454344,-90.48206041306425,1246.4400000000023,-2.713529102767853,-0.6
1182,2020-09-14,27993.33,27718.74,28086.06,27718.74,384090000,1.18%,53.46484342870572,27798.41000000002,28146.385000000028,28025.191303574156,165.47892239842622,318.69330710748807,27.67028831945847,14.995801046868678,27.96278270009185,24.42558394934696,-84.4966814474938,1309.4099999999999,-3.085699980665202,0.2
1183,2020-09-15,27995.6,28139.76,28231.06,27931.45,418890000,0.01%,55.99357056402672,27841.31600000002,28154.870500000026,28046.021975651583,160.97204613355643,287.14905491270173,100.0,42.55676277315284,46.46784186445533,31.73604343121765,-60.46956233913735,1597.4399999999987,-1.759202560008044,-0.2
1184,2020-09-16,28032.38,28031.69,28364.77,28021.67,416650000,0.13%,55.19711265129005,27905.312000000024,28163.781000000025,28043.41616189675,146.98560978776004,259.1163658877134,78.19777799392635,68.6226887711283,62.614838587095356,45.68182105054765,-66.63699087469408,1367.079999999998,-1.434337531351526,-0.3333333333333333
1185,2020-09-17,27901.98,27834.18,28056.79,27647.93,439890000,-0.47%,53.751595583269044,27867.646000000026,28164.927000000025,28005.37322337007,118.59674245373026,231.01244120091678,38.97259597019059,72.39012465470566,64.72444045176042,57.9357069677705,-77.90865562955484,909.4000000000015,-3.1409562445909978,-0.16666666666666666
1186,2020-09-18,27657.42,27864.87,27946.69,27487.97,703890000,-0.88%,53.94546545243286,27917.848000000027,28177.036500000024,27979.82718275733,97.4514276768823,204.3002384961099,30.569483818773175,49.24661926096338,49.60162808903261,58.98030237596293,-76.15721321485856,694.0499999999993,-4.213820911837807,0.0
1187,2020-09-21,27147.7,27484.71,27484.71,26715.15,523659999,-1.84%,51.19543448925168,27871.042000000027,28163.36550000002,27889.805876801453,49.447874188732385,173.32976563463438,0.0,23.18069326298793,43.91703637318667,52.747701637993366,-69.02181788905891,163.02999999999884,-3.0215535415942574,0.5
1188,2020-09-22,27288.18,27170.34,27333.09,26989.93,423330000,0.52%,49.056124083258126,27677.158000000032,28118.00350000002,27758.99389920119,-13.803204745730909,135.90317155856133,0.0,10.189827939591067,39.07674303174313,44.19846916465426,-81.67659608727159,-317.869999999999,-2.7032543688986554,1.0
1189,2020-09-23,26763.13,27413.6,27464.46,26716.12,463200000,-1.92%,50.70503795363215,27553.54000000003,28071.31250000002,27696.195008437335,-43.79623576565791,99.96329009371748,43.966677765528175,14.655559255176067,42.101263748517056,41.69834771781575,-71.88430883181717,-548.0400000000009,-1.075754617813196,1.0
1190,2020-09-24,26815.44,26716.09,27094.85,26537.01,448780000,0.20%,46.26336853955941,27329.92200000003,27994.223000000016,27517.994097812363,-122.43777020274138,55.4830780344257,0.0,14.655559255176067,30.78554658084104,37.32118445370054,-91.05825019722973,-1144.1500000000015,-4.66203776892219,1.0
1191,2020-09-25,27173.96,26694.51,27239.29,26635.38,391730000,1.34%,46.134026192877485,27095.850000000035,27909.745000000017,27368.269716391933,-184.37768726652212,7.510924974236133,0.0,14.655559255176067,27.127398468347227,33.33806959923524,-91.38289490961616,-1228.0,-3.329306370062002,1.0
1192,2020-09-28,27584.06,27362.14,27722.6,27362.14,405060000,1.51%,50.557949771149644,27071.336000000032,27847.787500000017,27367.15522250249,-177.54670847300076,-29.500601715211246,100.0,33.33333333333334,32.97311592043484,30.29535365654117,-54.85567032870836,-466.7900000000009,-1.2864942634477683,0.5555555555555556
1193,2020-09-29,27452.66,27560.24,27605.6,27338.09,306700000,-0.48%,51.77371248623414,27149.31600000003,27793.616500000015,27402.261545683854,-154.3686286949087,-54.47420711115073,100.00000000000001,66.66666666666669,57.50710265546302,39.2025390147485,-44.01726703724766,-409.8099999999977,-2.0594347641912925,0.11111111111111116
1194,2020-09-30,27781.7,27514.64,28026.33,27511.06,455150000,1.20%,51.472321866094184,27169.524000000034,27747.368000000017,27422.69399192315,-138.0875846671188,-71.19688262234435,95.41033555046204,98.47011185015403,73.84827803499145,54.77616553696324,-46.512124130082725,-338.84000000000015,-1.8445195419897975,-0.3333333333333333
